ID,Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
SHD-481,Ground,Kyle Petchock,Cunning,,,3,False,,14.30,https://cdn.swu-db.com/images/cards/SHD/481.png,"Smuggle [{C=7} {Cunning} {Cunning}]
When played using Smuggle: Take control of an enemy resource. When this unit leaves play, that resource's owner takes contol of it.",5,,10.22,3.02,3.21,DJ,481,3,Legendary,SHD,Blatant Thief,UNDERWORLD,Unit,True,Hyperspace
SHD-178,,Ario Murti,Aggression,,,1,False,,0.20,https://cdn.swu-db.com/images/cards/SHD/178.png,Deal 2 damage to a unit or base.,,,0.10,0.03,0.09,Daring Raid,178,,Common,SHD,,TACTIC,Event,False,Normal
SHD-447,,Ario Murti,Aggression,,,1,False,,1.20,https://cdn.swu-db.com/images/cards/SHD/447.png,Deal 2 damage to a unit or base.,,,0.99,0.45,0.84,Daring Raid,447,,Common,SHD,,TACTIC,Event,False,Hyperspace
SHD-176,,Aitor Prieto,Aggression,,,2,False,,0.17,https://cdn.swu-db.com/images/cards/SHD/176.png,"Attached unit gains: ""Bounty - Draw 2 cards."" (When this unit is defeated or captured, its opponent collects its bounty.)",0,,0.05,0.01,0.07,Death Mark,176,0,Common,SHD,,BOUNTY;CONDITION,Upgrade,False,Normal
SHD-445,,Aitor Prieto,Aggression,,,2,False,,0.49,https://cdn.swu-db.com/images/cards/SHD/445.png,"Attached unit gains: ""Bounty - Draw 2 cards."" (When this unit is defeated or captured, its opponent collects its bounty.)",0,,0.15,0.10,0.18,Death Mark,445,0,Common,SHD,,BOUNTY;CONDITION,Upgrade,False,Hyperspace
SHD-030,Ground,Borja Pindado,Vigilance;Villainy,,,3,False,,,https://cdn.swu-db.com/images/cards/SHD/030.png,When Played: Deal 2 damage to a friendly ground unit and 2 damage to an enemy ground unit.,3,,,0.10,0.16,Death Trooper,030,3,Special,SHD,,IMPERIAL;TROOPER,Unit,False,Normal
SHD-023,,Adrien Girod,Aggression,,,,False,,,https://cdn.swu-db.com/images/cards/SHD/023.png,,30,,,0.01,0.03,Death Watch Hideout,023,,Common,SHD,Concordia,,Base,False,Normal
SHD-301,,Adrien Girod,Aggression,,,,False,,,https://cdn.swu-db.com/images/cards/SHD/301.png,,30,,,0.02,0.10,Death Watch Hideout,301,,Common,SHD,Concordia,,Base,False,Hyperspace
SHD-136,Ground,Amad Mir,Aggression;Villainy,,,3,False,,0.14,https://cdn.swu-db.com/images/cards/SHD/136.png,"Grit (This unit gets +1/+0 for each damage on it.) 
Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",3,Grit;Overwhelm,0.04,0.01,0.07,Death Watch Loyalist,136,3,Common,SHD,,MANDALORIAN;TROOPER,Unit,False,Normal
SHD-405,Ground,Amad Mir,Aggression;Villainy,,,3,False,,0.37,https://cdn.swu-db.com/images/cards/SHD/405.png,"Grit (This unit gets +1/+0 for each damage on it.) 
Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.)",3,Grit;Overwhelm,0.25,0.14,0.26,Death Watch Loyalist,405,3,Common,SHD,,MANDALORIAN;TROOPER,Unit,False,Hyperspace
SHD-133,Ground,Stefano Landini,Aggression;Villainy,,,1,False,,0.20,https://cdn.swu-db.com/images/cards/SHD/133.png,When you play an upgrade on a unit: You may deal 1 damage to that unit.,2,,0.07,0.05,0.12,Dengar,133,2,Uncommon,SHD,The Demolisher,UNDERWORLD;BOUNTY HUNTER,Unit,True,Normal
SHD-402,Ground,Stefano Landini,Aggression;Villainy,,,1,False,,1.06,https://cdn.swu-db.com/images/cards/SHD/402.png,When you play an upgrade on a unit: You may deal 1 damage to that unit.,2,,0.74,0.40,0.58,Dengar,402,2,Uncommon,SHD,The Demolisher,UNDERWORLD;BOUNTY HUNTER,Unit,True,Hyperspace
SHD-152,Space,Fernando Correa,Aggression;Heroism,,,5,False,,0.10,https://cdn.swu-db.com/images/cards/SHD/152.png,,6,,0.05,0.01,0.03,Desperado Freighter,152,5,Common,SHD,,UNDERWORLD;VEHICLE;TRANSPORT,Unit,False,Normal
SHD-421,Space,Fernando Correa,Aggression;Heroism,,,5,False,,0.20,https://cdn.swu-db.com/images/cards/SHD/421.png,,6,,0.12,0.08,0.15,Desperado Freighter,421,5,Common,SHD,,UNDERWORLD;VEHICLE;TRANSPORT,Unit,False,Hyperspace
SHD-179,,Liana Anatolievich,Aggression,,,1,False,,0.10,https://cdn.swu-db.com/images/cards/SHD/179.png,Attack with a damaged unit. It gets +2/+0 for this attack.,,,0.02,0.01,0.06,Desperate Attack,179,,Common,SHD,,TACTIC,Event,False,Normal
SHD-448,,Liana Anatolievich,Aggression,,,1,False,,0.27,https://cdn.swu-db.com/images/cards/SHD/448.png,Attack with a damaged unit. It gets +2/+0 for this attack.,,,0.10,0.06,0.18,Desperate Attack,448,,Common,SHD,,TACTIC,Event,False,Hyperspace
SHD-180,,Omercan Cirit,Aggression,,,3,False,,0.08,https://cdn.swu-db.com/images/cards/SHD/180.png,"Deal 3 damage to a unit. If that unit is guarding any captured cards, deal 6 damage instead.",,,0.02,0.01,0.06,Detention Block Rescue,180,,Common,SHD,,GAMBIT,Event,False,Normal
SHD-449,,Omercan Cirit,Aggression,,,3,False,,0.24,https://cdn.swu-db.com/images/cards/SHD/449.png,"Deal 3 damage to a unit. If that unit is guarding any captured cards, deal 6 damage instead.",,,0.15,0.06,0.13,Detention Block Rescue,449,,Common,SHD,,GAMBIT,Event,False,Hyperspace
SHD-166,Space,Christian Papazoglakis,Aggression,,,3,False,,0.15,https://cdn.swu-db.com/images/cards/SHD/166.png,When Played: You may defeat an upgrade.,2,,0.08,0.05,0.09,Disabling Fang Fighter,166,3,Common,SHD,,MANDALORIAN;VEHICLE;FIGHTER,Unit,False,Normal
SHD-435,Space,Christian Papazoglakis,Aggression,,,3,False,,0.68,https://cdn.swu-db.com/images/cards/SHD/435.png,When Played: You may defeat an upgrade.,2,,0.29,0.15,0.45,Disabling Fang Fighter,435,3,Common,SHD,,MANDALORIAN;VEHICLE;FIGHTER,Unit,False,Hyperspace
SHD-120,Ground,Leonardo Giammichele,Command,,,5,False,,0.10,https://cdn.swu-db.com/images/cards/SHD/120.png,When Played: This unit captures an enemy non-leader ground unit. (Put the captured card facedown under this unit until this unit leaves play.),4,,0.03,0.01,0.06,Discerning Veteran,120,3,Common,SHD,,BOUNTY HUNTER,Unit,False,Normal
SHD-389,Ground,Leonardo Giammichele,Command,,,5,False,,0.33,https://cdn.swu-db.com/images/cards/SHD/389.png,When Played: This unit captures an enemy non-leader ground unit. (Put the captured card facedown under this unit until this unit leaves play.),4,,0.19,0.10,0.16,Discerning Veteran,389,3,Common,SHD,,BOUNTY HUNTER,Unit,False,Hyperspace
SHD-015,Ground,Sandra Chlewińska,Cunning;Villainy,https://cdn.swu-db.com/images/cards/SHD/015-b.png,"While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.
When Deployed: Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SHD/015.png,When the regroup phase starts: Discard a card from your deck.,5,,,0.04,0.12,Doctor Aphra,015,2,Rare,SHD,Rapacious Archaeologist,FRINGE,Leader,True,Normal
SHD-277,Ground,Sandra Chlewińska,Cunning;Villainy,https://cdn.swu-db.com/images/cards/SHD/277-b.png,"While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.
When Deployed: Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SHD/277.png,When the regroup phase starts: Discard a card from your deck.,5,,,79.99,90.86,Doctor Aphra,277,2,Rare,SHD,Rapacious Archaeologist,FRINGE,Leader,True,Showcase
SHD-294,Ground,Sandra Chlewińska,Cunning;Villainy,https://cdn.swu-db.com/images/cards/SHD/294-b.png,"While there are 5 or more different costs among cards in your discard pile, this unit gets +3/+0.
When Deployed: Choose 3 cards in your discard pile with different names. If you do, return 1 of them at random to your hand.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SHD/294.png,When the regroup phase starts: Discard a card from your deck.,5,,,0.10,0.54,Doctor Aphra,294,2,Rare,SHD,Rapacious Archaeologist,FRINGE,Leader,True,Hyperspace
SHD-185,Ground,David Nash,Cunning;Villainy,,,2,False,,0.53,https://cdn.swu-db.com/images/cards/SHD/185.png,"Shielded (When you play this unit, give a Shield token to him.) 
Bounty - Ready up to 12 resources. (When this unit is defeated or captured, your opponent collects his bounty.)",3,Bounty;Shielded,0.25,0.05,0.33,Doctor Evazan,185,3,Rare,SHD,Wanted on Twelve Systems,UNDERWORLD,Unit,True,Normal
SHD-454,Ground,David Nash,Cunning;Villainy,,,2,False,,4.26,https://cdn.swu-db.com/images/cards/SHD/454.png,"Shielded (When you play this unit, give a Shield token to him.) 
Bounty - Ready up to 12 resources. (When this unit is defeated or captured, your opponent collects his bounty.)",3,Bounty;Shielded,1.41,1.25,1.85,Doctor Evazan,454,3,Rare,SHD,Wanted on Twelve Systems,UNDERWORLD,Unit,True,Hyperspace
SHD-028,Ground,David Buisán,Vigilance;Villainy,,,2,False,,2.93,https://cdn.swu-db.com/images/cards/SHD/028.png,"Action [Exhaust, deal 1 damage to a friendly unit]: Draw a card.",5,,1.00,1.40,2.00,Doctor Pershing,028,0,Rare,SHD,Experimenting With Life,IMPERIAL,Unit,True,Normal
SHD-306,Ground,David Buisán,Vigilance;Villainy,,,2,False,,15.43,https://cdn.swu-db.com/images/cards/SHD/306.png,"Action [Exhaust, deal 1 damage to a friendly unit]: Draw a card.",5,,15.43,11.50,12.89,Doctor Pershing,306,0,Rare,SHD,Experimenting With Life,IMPERIAL,Unit,True,Hyperspace
SHD-192,Ground,Ario Anindito & Annalisa Leoni,Cunning;Villainy,,,7,False,,1.82,https://cdn.swu-db.com/images/cards/SHD/192.png,"Shielded
When played: Choose a captured card guarded by a unit you control. You may play it for free under your control.",7,,1.67,0.49,0.97,Dryden Vos,192,5,Legendary,SHD,Offering No Escape,UNDERWORLD,Unit,True,Normal
SHD-461,Ground,Ario Anindito & Annalisa Leoni,Cunning;Villainy,,,7,False,,5.50,https://cdn.swu-db.com/images/cards/SHD/461.png,"Shielded
When played: Choose a captured card guarded by a unit you control. You may play it for free under your control.",7,,3.00,2.56,3.10,Dryden Vos,461,5,Legendary,SHD,Offering No Escape,UNDERWORLD,Unit,True,Hyperspace
SHD-099,Ground,Amad Mir,Command;Heroism,,,4,False,,0.22,https://cdn.swu-db.com/images/cards/SHD/099.png,"Restore 2 
When Played: You may discard a card from your hand. Give 2 Experience tokens to a unit in play with the same name as the discarded card.",4,Restore,0.10,0.05,0.15,Echo,099,4,Uncommon,SHD,Restored,FRINGE;CLONE,Unit,True,Normal
SHD-368,Ground,Amad Mir,Command;Heroism,,,4,False,,1.25,https://cdn.swu-db.com/images/cards/SHD/368.png,"Restore 2 
When Played: You may discard a card from your hand. Give 2 Experience tokens to a unit in play with the same name as the discarded card.",4,Restore,1.00,0.30,0.66,Echo,368,4,Uncommon,SHD,Restored,FRINGE;CLONE,Unit,True,Hyperspace
SHD-059,Ground,Alex Chen,Vigilance,,,3,False,,0.19,https://cdn.swu-db.com/images/cards/SHD/059.png,"When this unit completes an attack: If the defender was defeated, heal up to 2 damage from a unit.",4,,0.07,0.04,0.13,Embo,059,3,Uncommon,SHD,Stoic and Resolute,UNDERWORLD;BOUNTY HUNTER,Unit,True,Normal
SHD-334,Ground,Alex Chen,Vigilance,,,3,False,,1.11,https://cdn.swu-db.com/images/cards/SHD/334.png,"When this unit completes an attack: If the defender was defeated, heal up to 2 damage from a unit.",4,,0.52,0.12,0.40,Embo,334,3,Uncommon,SHD,Stoic and Resolute,UNDERWORLD;BOUNTY HUNTER,Unit,True,Hyperspace
SHD-109,,Amad Mir,Command;Command,,,14,False,,3.37,https://cdn.swu-db.com/images/cards/SHD/109.png,Reveal any number of resources you control. Play each unit revealed this way for free (one at a time).,,,0.79,0.50,0.81,Endless Legions,109,,Legendary,SHD,,SUPPLY,Event,False,Normal
SHD-378,,Amad Mir,Command;Command,,,14,False,,9.22,https://cdn.swu-db.com/images/cards/SHD/378.png,Reveal any number of resources you control. Play each unit revealed this way for free (one at a time).,,,7.19,3.50,5.51,Endless Legions,378,,Legendary,SHD,,SUPPLY,Event,False,Hyperspace
SHD-108,,Ario Murti,Command;Command,,,2,False,,0.17,https://cdn.swu-db.com/images/cards/SHD/108.png,"Defeat a friendly unit. If you do, draw 2 cards.",,,0.07,0.04,0.06,Enforced Loyalty,108,,Uncommon,SHD,,LAW,Event,False,Normal
SHD-377,,Ario Murti,Command;Command,,,2,False,,0.62,https://cdn.swu-db.com/images/cards/SHD/377.png,"Defeat a friendly unit. If you do, draw 2 cards.",,,0.48,0.19,0.34,Enforced Loyalty,377,,Uncommon,SHD,,LAW,Event,False,Hyperspace
SHD-219,Ground,Afif Khaled,Cunning,,,6,False,,0.21,https://cdn.swu-db.com/images/cards/SHD/219.png,"Ambush (When you play this unit, it may ready and attack an enemy unit.) 
While a friendly unit (including this one) is attacking using Ambush, the defender gets -3/-0.",4,Ambush,0.10,0.05,0.09,Enfys Nest,219,5,Uncommon,SHD,Marauder,UNDERWORLD,Unit,True,Normal
SHD-487,Ground,Afif Khaled,Cunning,,,6,False,,2.13,https://cdn.swu-db.com/images/cards/SHD/487.png,"Ambush (When you play this unit, it may ready and attack an enemy unit.) 
While a friendly unit (including this one) is attacking using Ambush, the defender gets -3/-0.",4,Ambush,1.85,0.20,0.41,Enfys Nest,487,5,Uncommon,SHD,Marauder,UNDERWORLD,Unit,True,Hyperspace
SHD-107,Ground,Amad Mir,Command;Command,,,4,False,,0.32,https://cdn.swu-db.com/images/cards/SHD/107.png,"When Defeated: You may defeat a friendly resource. If you do, put this unit into play as a resource. 
Smuggle [C=6 Command Command]",5,Smuggle,0.15,0.02,0.17,Enterprising Lackeys,107,5,Rare,SHD,,UNDERWORLD,Unit,False,Normal
SHD-376,Ground,Amad Mir,Command;Command,,,4,False,,6.23,https://cdn.swu-db.com/images/cards/SHD/376.png,"When Defeated: You may defeat a friendly resource. If you do, put this unit into play as a resource. 
Smuggle [C=6 Command Command]",5,Smuggle,2.10,1.00,1.32,Enterprising Lackeys,376,5,Rare,SHD,,UNDERWORLD,Unit,False,Hyperspace
SHD-222,,Amad Mir,Cunning,,,1,False,,0.12,https://cdn.swu-db.com/images/cards/SHD/222.png,"Attached unit gains: ""Bounty - Search the top 10 cards of your deck for 2 non-unit cards, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.) Then, if this unit isn't unique, discard a card from your hand.""",0,,0.07,0.03,0.08,Enticing Reward,222,0,Uncommon,SHD,,BOUNTY;CONDITION,Upgrade,False,Normal
SHD-490,,Amad Mir,Cunning,,,1,False,,1.97,https://cdn.swu-db.com/images/cards/SHD/490.png,"Attached unit gains: ""Bounty - Search the top 10 cards of your deck for 2 non-unit cards, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.) Then, if this unit isn't unique, discard a card from your hand.""",0,,1.25,0.35,0.55,Enticing Reward,490,0,Uncommon,SHD,,BOUNTY;CONDITION,Upgrade,False,Hyperspace
SHD-088,Ground,Joshua Carson,Command;Villainy,,,5,False,,0.34,https://cdn.swu-db.com/images/cards/SHD/088.png,On Attack: Choose an enemy non-leader unit that attacked your base this phase. A friendly unit in the same arena captures that unit. (Put the captured card facedown under the friendly unit until the friendly unit leaves play.),6,,0.15,0.04,0.18,Ephant Mon,088,4,Rare,SHD,Head of Security,UNDERWORLD,Unit,True,Normal
SHD-357,Ground,Joshua Carson,Command;Villainy,,,5,False,,1.25,https://cdn.swu-db.com/images/cards/SHD/357.png,On Attack: Choose an enemy non-leader unit that attacked your base this phase. A friendly unit in the same arena captures that unit. (Put the captured card facedown under the friendly unit until the friendly unit leaves play.),6,,0.50,0.25,0.52,Ephant Mon,357,4,Rare,SHD,Head of Security,UNDERWORLD,Unit,True,Hyperspace
SHD-233,,Stephen Zavala,Cunning,,,6,False,,1.60,https://cdn.swu-db.com/images/cards/SHD/233.png,Return each non-leader unit to its owner's hand.,,,0.99,1.12,1.44,Evacuate,233,,Legendary,SHD,,LAW,Event,False,Normal
SHD-500,,Stephen Zavala,Cunning,,,6,False,,5.80,https://cdn.swu-db.com/images/cards/SHD/500.png,Return each non-leader unit to its owner's hand.,,,5.78,1.99,2.67,Evacuate,500,,Legendary,SHD,,LAW,Event,False,Hyperspace
SHD-077,,Amélie Hutt,Vigilance,,,3,False,,0.33,https://cdn.swu-db.com/images/cards/SHD/077.png,Take control of an upgrade that costs 3 or less and attach it to an eligible unit of your choice.,,,0.23,0.08,0.24,Evidence of the Crime,077,,Rare,SHD,,TRICK,Event,False,Normal
SHD-350,,Amélie Hutt,Vigilance,,,3,False,,3.47,https://cdn.swu-db.com/images/cards/SHD/350.png,Take control of an upgrade that costs 3 or less and attach it to an eligible unit of your choice.,,,1.80,1.15,1.42,Evidence of the Crime,350,,Rare,SHD,,TRICK,Event,False,Hyperspace
SHD-078,,Ario Murti,Vigilance,,,4,False,,0.66,https://cdn.swu-db.com/images/cards/SHD/078.png,Defeat a non-leader unit with 5 or more power.,,,0.34,0.19,1.11,Fell the Dragon,078,,Uncommon,SHD,,TACTIC,Event,False,Normal
SHD-351,,Ario Murti,Vigilance,,,4,False,,10.07,https://cdn.swu-db.com/images/cards/SHD/351.png,Defeat a non-leader unit with 5 or more power.,,,9.00,7.00,8.95,Fell the Dragon,351,,Uncommon,SHD,,TACTIC,Event,False,Hyperspace
SHD-067,Ground,Erik Ly,Vigilance,,,6,False,,0.18,https://cdn.swu-db.com/images/cards/SHD/067.png,"When Played: You may play an upgrade from your hand. It costs 2 less. 
When you play an upgrade on this unit: Give an enemy unit -2/-2 for this phase.",6,,0.05,0.06,0.12,Fenn Rau,067,5,Uncommon,SHD,Protector of Concord Dawn,MANDALORIAN,Unit,True,Normal
SHD-341,Ground,Erik Ly,Vigilance,,,6,False,,2.86,https://cdn.swu-db.com/images/cards/SHD/341.png,"When Played: You may play an upgrade from your hand. It costs 2 less. 
When you play an upgrade on this unit: Give an enemy unit -2/-2 for this phase.",6,,0.50,0.25,0.66,Fenn Rau,341,5,Uncommon,SHD,Protector of Concord Dawn,MANDALORIAN,Unit,True,Hyperspace
SHD-016,Ground,Amélie Hutt,Cunning;Heroism,https://cdn.swu-db.com/images/cards/SHD/016-b.png,"SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)
Action: Play a unit that costs 4 or less from your hand (paying its cost.) Give it AMBUSH for this phase.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SHD/016.png,"Action [{C=1}, {{Exhaust}}]: Play a unit that costs 4 or less from your hand (paying its cost). Give it AMBUSH for this phase. (After you play the unit, it may ready and attack an enemy unit.)",4,,,0.01,0.07,Fennec Shand,016,4,Common,SHD,Honoring the Deal,UNDERWORLD,Leader,True,Normal
SHD-220,Ground,French Carlomagno,Cunning,,,7,False,,0.16,https://cdn.swu-db.com/images/cards/SHD/220.png,"Ambush (When you play this unit, it may ready and attack an enemy unit.) 
On Attack: Deal 1 damage to the defender (if it's a unit) for each different cost among cards in your discard pile.",6,Ambush,0.10,0.05,0.08,Fennec Shand,220,4,Uncommon,SHD,Loyal Sharpshooter,UNDERWORLD,Unit,True,Normal
SHD-278,Ground,Amélie Hutt,Cunning;Heroism,https://cdn.swu-db.com/images/cards/SHD/278-b.png,"SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)
Action: Play a unit that costs 4 or less from your hand (paying its cost.) Give it AMBUSH for this phase.",5,True,"Epic Action: If you control 5 or more resources, deploy this leader.",,https://cdn.swu-db.com/images/cards/SHD/278.png,"Action [{C=1}, {{Exhaust}}]: Play a unit that costs 4 or less from your hand (paying its cost). Give it AMBUSH for this phase. (After you play the unit, it may ready and attack an enemy unit.)",4,,,71.00,72.38,Fennec Shand,278,4,Common,SHD,Honoring the Deal,UNDERWORLD,Leader,True,Showcase
